,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity,Breed,kfold,path,norm_score,oof
4143,0,1,1,1,0,0,0,0,0,0,0,0,81,0,1,../input/petfinder-pawpularity-score/train/ecd0b884763fb11da5104b2007bef9d9.jpg,0.81,48.42858
4144,0,0,0,1,0,0,1,0,0,0,0,0,27,0,8,../input/petfinder-pawpularity-score/train/518f082efcd840e2d3e9e2939fcea8db.jpg,0.27,44.759323
4145,0,1,1,1,0,0,0,1,0,1,1,0,30,1,8,../input/petfinder-pawpularity-score/train/dae29530909fe3004d34501972faf20e.jpg,0.3,34.952766
4146,0,1,1,1,0,0,1,0,0,1,0,0,50,0,8,../input/petfinder-pawpularity-score/train/b8c331700f05fbabf8d9c069be762906.jpg,0.5,38.740158
4147,0,1,1,1,0,0,0,0,0,0,0,0,43,1,8,../input/petfinder-pawpularity-score/train/e6bb50da3c0b803961c6538a5deebee8.jpg,0.43,38.199326
4148,0,1,1,1,0,0,0,0,0,0,0,0,27,1,5,../input/petfinder-pawpularity-score/train/fc59985e3dca45d4be984f1c50755e1d.jpg,0.27,38.731102
4149,0,1,1,1,0,0,0,0,0,0,0,0,56,1,5,../input/petfinder-pawpularity-score/train/c99cb757c03fb6d498c7ff9b1ed27cf4.jpg,0.56,38.50348
4150,0,1,1,1,0,0,0,0,0,0,0,0,29,0,6,../input/petfinder-pawpularity-score/train/2e7d1e0e2fcf4b5a1fc533f2e0d7ca10.jpg,0.29,38.047253
4151,0,1,1,1,0,0,0,0,0,0,0,0,40,1,3,../input/petfinder-pawpularity-score/train/9d34f6aa9bb451d538997579ef3b4035.jpg,0.4,52.803314
4152,0,0,1,0,0,0,0,1,0,0,0,1,40,1,8,../input/petfinder-pawpularity-score/train/133875cc6dcca36156efafa988fb87ff.jpg,0.4,52.32914
4153,0,1,1,1,0,0,0,0,0,0,0,0,54,0,2,../input/petfinder-pawpularity-score/train/efae85d05ba9971a16e73deda028ec22.jpg,0.54,46.65945
4154,0,1,1,1,0,1,0,0,1,0,0,0,77,1,9,../input/petfinder-pawpularity-score/train/fc9422efd1bb333e6c2151b6bd266e4e.jpg,0.77,64.92665
4155,0,0,1,1,0,0,0,0,1,1,0,1,37,0,7,../input/petfinder-pawpularity-score/train/42103466b91e65a47d1510ddf2437d5c.jpg,0.37,39.518303
4156,0,1,1,1,0,0,0,0,0,0,0,0,34,1,2,../input/petfinder-pawpularity-score/train/1f99520a021c0bcd181d6c888d68daec.jpg,0.34,32.479843
4157,0,1,1,1,0,0,0,0,0,0,0,0,49,0,8,../input/petfinder-pawpularity-score/train/95553d7d723b7a9a7e27dbf1de38a34a.jpg,0.49,39.073395
4158,0,1,1,1,0,0,0,0,0,0,0,0,43,0,8,../input/petfinder-pawpularity-score/train/6f111cd99f8a3dd9edb0fb7a7f2b2cd4.jpg,0.43,55.765068
4159,0,1,1,1,0,0,0,0,0,0,0,0,18,0,9,../input/petfinder-pawpularity-score/train/e1d2b1d00871d5af7340ab8d78b42506.jpg,0.18,28.94074
4160,0,1,1,1,0,0,0,0,0,0,0,0,18,1,3,../input/petfinder-pawpularity-score/train/9612f936ba9cf4367dbe2cfd1e941ad0.jpg,0.18,41.46427
4161,0,0,1,1,0,0,0,0,0,0,0,0,24,1,0,../input/petfinder-pawpularity-score/train/7ede49445a993940ca73f80e30b72f62.jpg,0.24,31.781578
4162,0,1,1,1,0,0,0,0,0,0,0,0,56,0,2,../input/petfinder-pawpularity-score/train/dfd7c79bcad877bdc48d0bd37fe5e45f.jpg,0.56,49.661106
4163,0,0,1,1,0,0,0,0,1,1,0,1,52,0,6,../input/petfinder-pawpularity-score/train/9b94a30a7a5611f00cce95949e570ad3.jpg,0.52,50.10769
4164,0,1,1,1,0,0,0,0,0,1,0,0,38,1,2,../input/petfinder-pawpularity-score/train/897229ddb2ce616d4cefbc7a03aa0b06.jpg,0.38,30.66517
4165,0,1,1,1,0,1,0,0,0,0,0,0,41,0,6,../input/petfinder-pawpularity-score/train/6da90875b9cb601a96f3765f9794da80.jpg,0.41,29.621866
4166,0,1,1,1,0,0,0,0,0,0,0,0,49,0,8,../input/petfinder-pawpularity-score/train/78bafb32f2f22c07994b213ad87d961c.jpg,0.49,32.52863
4167,1,1,1,1,0,1,0,0,0,0,0,0,22,0,5,../input/petfinder-pawpularity-score/train/66b83d603b1c6fe3eee60ef0a03632c0.jpg,0.22,28.951258
4168,0,1,1,1,0,0,0,0,0,0,0,0,37,1,8,../input/petfinder-pawpularity-score/train/e43d3899dfa9f78b94bd3309eaea1eec.jpg,0.37,31.140862
4169,0,1,1,1,0,0,0,0,1,1,0,0,24,1,9,../input/petfinder-pawpularity-score/train/e44eff92265ba1d1a5a89a4cfe55e17d.jpg,0.24,39.3281
4170,0,0,0,1,0,0,0,0,0,0,0,0,100,0,1,../input/petfinder-pawpularity-score/train/36fb1371d0b5bc5bd643763e755a557a.jpg,1.0,53.59199
4171,1,1,1,1,0,0,0,0,0,0,0,0,27,0,7,../input/petfinder-pawpularity-score/train/2fae7fce82368e49c7068298bf32fccb.jpg,0.27,61.3908
4172,0,1,1,1,0,0,0,1,0,0,0,0,9,1,1,../input/petfinder-pawpularity-score/train/ce98bf315bce16e93803046a44b0b8d6.jpg,0.09,33.4129
4173,0,1,1,1,0,0,0,0,1,1,0,0,61,1,5,../input/petfinder-pawpularity-score/train/fcf7b189b80e88c8d00b8689d24d311a.jpg,0.61,45.403446
4174,0,0,0,0,0,0,1,0,0,0,0,0,18,1,3,../input/petfinder-pawpularity-score/train/763c0fbfd75593c2911a33603c28dc45.jpg,0.18,40.680916
4175,0,1,1,1,0,0,0,0,0,0,0,0,96,1,9,../input/petfinder-pawpularity-score/train/e638853bdec13e6cc76b69f169b34740.jpg,0.96,29.973576
4176,0,1,1,1,0,0,0,0,1,1,0,0,34,0,1,../input/petfinder-pawpularity-score/train/555b694f51ae06552493692a94cf9167.jpg,0.34,35.151184
4177,0,0,1,1,0,0,0,0,0,1,0,1,44,0,2,../input/petfinder-pawpularity-score/train/390481fb731e0f66c52357f97b2b447b.jpg,0.44,38.451923
4178,0,1,1,1,0,0,0,0,0,0,0,0,27,2,4,../input/petfinder-pawpularity-score/train/7717f6498bf663249a2cd116c7574ce2.jpg,0.27,34.648987
4179,0,1,1,1,0,0,0,1,0,0,1,0,28,1,0,../input/petfinder-pawpularity-score/train/9ebed20662d9fbfe433f012b3652dc72.jpg,0.28,26.609516
4180,0,0,0,1,0,0,0,0,1,1,0,1,2,0,5,../input/petfinder-pawpularity-score/train/4e3c8816d95b083b870c6747a26fcb58.jpg,0.02,55.365784
4181,0,1,1,1,0,0,0,0,0,1,0,0,12,0,8,../input/petfinder-pawpularity-score/train/8cc110af9fa47a4722411c775e09f2e0.jpg,0.12,31.845083
4182,0,1,1,1,0,1,0,0,1,1,0,0,29,2,6,../input/petfinder-pawpularity-score/train/a51519709b9f6059b02a4f11f06ebc25.jpg,0.29,31.542435
4183,0,1,1,1,0,0,0,0,0,0,0,0,32,1,0,../input/petfinder-pawpularity-score/train/80a94ec805cc5cd579c787d24216cadb.jpg,0.32,21.606401
4184,0,1,1,1,0,0,0,0,0,0,0,0,30,0,7,../input/petfinder-pawpularity-score/train/ad63ca9867901bd283359cedbd4bf7d9.jpg,0.3,37.39089
4185,0,0,0,1,0,0,0,0,0,0,0,0,35,1,4,../input/petfinder-pawpularity-score/train/54a06cf9a72be99406e0193251a7dae0.jpg,0.35,27.298752
4186,0,1,1,1,0,0,0,0,0,0,0,0,44,2,2,../input/petfinder-pawpularity-score/train/ea2d27f960cf92ff1b81839f3caffde8.jpg,0.44,49.7012
4187,0,1,1,1,0,0,0,0,1,1,0,0,34,0,6,../input/petfinder-pawpularity-score/train/843fcb1b045f24e232960eda8583e38a.jpg,0.34,58.56481
4188,0,1,1,0,0,1,0,1,0,0,1,0,26,1,9,../input/petfinder-pawpularity-score/train/92a16891ca69eb804c4cff424d8d9bca.jpg,0.26,33.754852
4189,0,1,1,1,0,0,0,0,0,0,0,0,45,0,8,../input/petfinder-pawpularity-score/train/57d5176c74db9c221dd3a4c867d6b255.jpg,0.45,41.42999
4190,0,0,0,1,0,0,0,0,0,0,0,1,20,0,7,../input/petfinder-pawpularity-score/train/dca133f2fde3decd65d4e8574065e7bf.jpg,0.2,31.69331
4191,0,1,1,1,0,0,0,0,0,0,0,0,32,0,1,../input/petfinder-pawpularity-score/train/5f402149bf9dbd003a32f17dbfa8e15c.jpg,0.32,29.522598
4192,0,0,1,1,0,0,0,0,0,0,0,0,12,0,4,../input/petfinder-pawpularity-score/train/9578cb8fef6a85c4c0dff4f389149d2c.jpg,0.12,27.737465
4193,0,0,1,0,0,0,0,0,0,0,0,0,24,1,2,../input/petfinder-pawpularity-score/train/c03e543e186863127eb6572d19b8d143.jpg,0.24,23.195858
4194,0,1,1,1,1,0,0,0,0,0,0,0,36,0,1,../input/petfinder-pawpularity-score/train/1bd824b7743dd0e4d41d07f34bf0137b.jpg,0.36,34.262993
4195,0,0,0,1,0,0,0,0,1,0,0,0,27,0,1,../input/petfinder-pawpularity-score/train/7f9c19acd1d490cd52d62fe9acd47e69.jpg,0.27,26.457083
4196,0,1,1,1,0,0,0,0,0,0,0,0,63,0,6,../input/petfinder-pawpularity-score/train/dca2cb8f022da59a2bd371e5c402a3c4.jpg,0.63,29.765669
4197,0,1,1,1,0,0,0,0,0,0,0,0,19,1,3,../input/petfinder-pawpularity-score/train/f61eb271ee49f5f183931ef9e5fe7b3a.jpg,0.19,27.616796
4198,0,0,1,1,0,0,0,0,0,0,0,0,51,2,1,../input/petfinder-pawpularity-score/train/86fab913d9c347b9ec9c187443a5de76.jpg,0.51,30.156153
4199,0,0,1,0,0,0,1,0,0,0,0,0,37,0,9,../input/petfinder-pawpularity-score/train/2bc0b1f00ef47fc17901804607315219.jpg,0.37,41.94468
4200,0,0,1,1,0,0,0,0,0,0,0,1,24,0,2,../input/petfinder-pawpularity-score/train/23fcf5a7f377548bbb37a32d29380102.jpg,0.24,34.295933
4201,0,0,1,0,0,0,0,0,0,0,0,1,27,0,3,../input/petfinder-pawpularity-score/train/9c42e2ea46c202623a968383839be80c.jpg,0.27,34.1983
4202,0,1,1,1,0,0,0,0,0,0,0,0,32,0,2,../input/petfinder-pawpularity-score/train/c0f4f33f1e0a07d0f9cc11df7e185dff.jpg,0.32,36.632263
4203,0,1,1,1,0,0,0,0,0,0,1,0,49,1,8,../input/petfinder-pawpularity-score/train/12db1b950a5fc4bf637f9b4d149c37e6.jpg,0.49,33.62433
4204,0,1,1,1,0,0,0,0,1,1,0,0,28,1,1,../input/petfinder-pawpularity-score/train/6d64599f680b89231ff935a4e3a094d1.jpg,0.28,31.739265
4205,0,1,1,0,0,0,0,0,0,0,0,0,41,0,2,../input/petfinder-pawpularity-score/train/065fc0e5845e3dea9255d657972af9b9.jpg,0.41,53.221806
4206,0,1,1,1,0,0,0,0,0,0,0,0,59,0,3,../input/petfinder-pawpularity-score/train/a48e5ca49c6a9459dba5166b2355125b.jpg,0.59,41.347607
4207,0,1,1,0,0,0,1,0,0,1,0,0,47,0,9,../input/petfinder-pawpularity-score/train/0fe05fe8e4a2e135bbb77175fc225282.jpg,0.47,41.202488
4208,0,1,1,1,0,0,0,0,1,1,0,0,45,1,5,../input/petfinder-pawpularity-score/train/13f634a4e8cde2e97338e97805dcd36a.jpg,0.45,35.056812
4209,0,1,1,1,0,0,0,0,1,1,0,0,3,1,8,../input/petfinder-pawpularity-score/train/48bea7c8fd7efdb6613350207603e831.jpg,0.03,28.10345
4210,0,1,1,1,0,0,0,0,0,0,0,0,42,0,3,../input/petfinder-pawpularity-score/train/00fb5be5bf4e956ea4abb99f41c0b9ec.jpg,0.42,38.66745
4211,1,1,1,1,0,0,0,0,0,0,0,0,68,1,0,../input/petfinder-pawpularity-score/train/08f523004da4fa95acfec2cc8fb41605.jpg,0.68,39.669724
4212,0,1,1,1,0,0,0,0,0,0,0,0,92,0,8,../input/petfinder-pawpularity-score/train/a6da5c9ac149de21fb02ac09d2358284.jpg,0.92,61.9936
4213,0,1,1,1,0,0,0,0,1,1,0,0,35,0,8,../input/petfinder-pawpularity-score/train/d224f987dda8945770807984dc10c886.jpg,0.35,28.976244
4214,0,1,1,1,0,0,0,0,0,0,0,0,9,1,7,../input/petfinder-pawpularity-score/train/f0bc7e48c7dfa9665e02b13a8f52821c.jpg,0.09,32.007896
4215,0,1,1,1,1,1,0,0,0,0,0,0,41,1,5,../input/petfinder-pawpularity-score/train/e8857310976c8ad3fa9baec54abd55df.jpg,0.41,48.24176
4216,0,1,1,1,0,0,0,0,1,0,0,0,39,0,9,../input/petfinder-pawpularity-score/train/83769afff76d8598e2c606d2acf24bc3.jpg,0.39,29.582993
4217,0,0,0,0,0,0,0,0,0,0,0,0,33,0,7,../input/petfinder-pawpularity-score/train/6c64e7621683aae65c579587ce4a166f.jpg,0.33,34.263397
4218,0,1,1,1,0,0,0,0,1,1,0,0,40,0,8,../input/petfinder-pawpularity-score/train/643b656286c36b59d086af86f01831f1.jpg,0.4,46.1386
4219,0,1,1,1,0,0,0,0,0,0,0,0,8,0,7,../input/petfinder-pawpularity-score/train/ec43aa9057c6969a8eff4fce062376ed.jpg,0.08,25.626457
4220,0,1,1,1,0,1,0,0,0,0,0,0,69,1,3,../input/petfinder-pawpularity-score/train/44cb5d16b09707e1a78a58ce6d238c27.jpg,0.69,34.056004
4221,0,1,1,1,0,1,0,0,0,0,0,0,33,0,4,../input/petfinder-pawpularity-score/train/403ce9683f29501d5de771df79a0ef6a.jpg,0.33,30.779726
4222,0,1,1,1,0,0,0,0,0,0,0,0,26,0,0,../input/petfinder-pawpularity-score/train/bde5d4c85fa5c728bd49cbf9c20f7fc2.jpg,0.26,31.327894
4223,0,1,1,1,0,0,0,0,0,0,0,0,17,0,5,../input/petfinder-pawpularity-score/train/3c4646840e99830fc9c0aeb65ae2f247.jpg,0.17,36.617027
4224,0,0,0,1,0,0,0,0,0,0,1,0,35,1,5,../input/petfinder-pawpularity-score/train/c96afa3d6db6a10188cbb75ceb3ca973.jpg,0.35,38.83962
4225,1,1,1,1,0,0,0,0,0,0,0,0,34,1,8,../input/petfinder-pawpularity-score/train/ee3b6ec52d7e5aa46b59145a49ed8ffb.jpg,0.34,31.684668
4226,0,1,1,1,0,0,0,0,0,0,0,0,31,1,8,../input/petfinder-pawpularity-score/train/13311f54593344416982bbd4e24942de.jpg,0.31,35.685432
4227,0,0,1,1,0,0,0,0,0,0,0,1,40,0,9,../input/petfinder-pawpularity-score/train/75949bdfb06047bb48a13a4832c573a5.jpg,0.4,40.69521
4228,1,1,1,1,0,0,0,0,0,0,0,0,100,0,9,../input/petfinder-pawpularity-score/train/b3117b6ac4b88cae8cf3500635c0390e.jpg,1.0,41.754932
4229,0,1,1,1,0,1,0,0,0,0,1,0,44,1,8,../input/petfinder-pawpularity-score/train/70367305947c741f591e4b29a6470fdc.jpg,0.44,40.343372
4230,0,1,1,1,0,0,0,0,0,0,0,0,33,0,1,../input/petfinder-pawpularity-score/train/5326acc66c2a41bdf451e11b3dc39553.jpg,0.33,27.926832
4231,0,1,1,1,0,1,0,0,0,1,1,0,18,0,5,../input/petfinder-pawpularity-score/train/32fb50499ca324b5b49ac5b00a63a923.jpg,0.18,42.866474
4232,0,1,1,1,0,0,0,0,0,0,0,0,15,0,6,../input/petfinder-pawpularity-score/train/2d43efb30bc6dc478248aef52e2c86f8.jpg,0.15,56.49961
4233,0,0,0,1,0,0,0,0,0,0,0,0,76,1,3,../input/petfinder-pawpularity-score/train/2099c0571f0ce1168c4b5ddee02d827f.jpg,0.76,56.202644
4234,0,1,1,1,0,0,0,0,1,0,0,0,60,0,6,../input/petfinder-pawpularity-score/train/637034865cefb591c96afdb3c93c0240.jpg,0.6,52.133156
4235,0,0,1,1,0,0,0,0,0,0,0,0,38,0,8,../input/petfinder-pawpularity-score/train/92e77b78efc511dd8333b47f69c497a7.jpg,0.38,57.080605
4236,0,1,1,1,0,0,0,0,1,0,0,0,60,0,5,../input/petfinder-pawpularity-score/train/7b2e8d29e86b29302ad4910a6dc1c9fa.jpg,0.6,22.950598
4237,0,1,1,1,0,0,1,0,0,0,0,0,55,0,8,../input/petfinder-pawpularity-score/train/704fd9ed255d8843b7f1329ba9116001.jpg,0.55,42.75334
4238,0,0,1,1,0,0,0,0,0,0,0,1,28,0,9,../input/petfinder-pawpularity-score/train/47769f24adad4eadb9e442ab07d1e9c6.jpg,0.28,37.640907
4239,0,1,1,1,0,0,0,0,0,0,1,0,100,0,6,../input/petfinder-pawpularity-score/train/d0385a621bd4f833f829cb8e442a16df.jpg,1.0,49.780613
4240,0,1,1,1,0,0,0,1,1,0,1,0,27,0,3,../input/petfinder-pawpularity-score/train/3aa606446aed1eda561c197e86a073aa.jpg,0.27,34.607758
4241,0,1,1,1,0,0,0,0,0,0,0,0,54,0,4,../input/petfinder-pawpularity-score/train/27c579c7e4744af55505f910c56ee94b.jpg,0.54,40.2059
4242,0,1,1,1,0,0,0,0,0,0,0,0,45,0,1,../input/petfinder-pawpularity-score/train/7edbf87e8f86e5f7d5ff516fb22cc6cc.jpg,0.45,40.921436
4243,0,1,1,1,0,0,0,0,0,0,0,0,22,1,2,../input/petfinder-pawpularity-score/train/f196fae9b74bff918a4e567f7d9646fd.jpg,0.22,38.348183
4244,0,0,0,1,0,0,0,0,0,0,0,0,29,0,9,../input/petfinder-pawpularity-score/train/4a116e3b86c9d2a84e5055fee98b6c43.jpg,0.29,33.603745
4245,0,0,1,1,0,0,0,0,0,0,0,1,58,1,2,../input/petfinder-pawpularity-score/train/29797c97f5588fa9366b0a3a0f6da90d.jpg,0.58,54.069138
4246,0,1,1,1,0,0,0,0,1,0,0,0,27,1,8,../input/petfinder-pawpularity-score/train/334c02e807901868e8d7a798b3d3118e.jpg,0.27,34.07269
4247,0,0,0,1,0,0,0,0,0,0,0,0,19,0,8,../input/petfinder-pawpularity-score/train/5ee7222232abdd49a1ee386b4e74a226.jpg,0.19,33.767113
4248,0,0,0,1,0,0,0,0,0,0,0,0,12,2,0,../input/petfinder-pawpularity-score/train/0a21720f1b19b1d3365cb064593e75a2.jpg,0.12,24.2926
4249,0,1,1,1,0,0,0,0,0,0,0,0,28,1,7,../input/petfinder-pawpularity-score/train/ad4e6e47016b3d011ef3ed5020249608.jpg,0.28,39.639587
4250,0,1,1,1,0,0,0,0,0,0,0,0,11,1,3,../input/petfinder-pawpularity-score/train/2078c22b42ef27be25a2a435526d0457.jpg,0.11,31.464008
4251,0,0,1,1,0,0,0,0,0,0,0,0,44,0,1,../input/petfinder-pawpularity-score/train/f37524eeacf351985d67fea23a657ccf.jpg,0.44,53.548557
4252,0,1,1,1,0,1,0,0,0,0,0,0,28,0,7,../input/petfinder-pawpularity-score/train/94a292f4c57115932158ac0002618dff.jpg,0.28,25.89886
4253,1,1,1,1,0,0,0,0,0,0,0,0,68,2,4,../input/petfinder-pawpularity-score/train/85386daccf182b7cebc6c634efaa0765.jpg,0.68,34.905647
4254,1,1,1,1,0,0,0,0,0,0,0,0,22,0,2,../input/petfinder-pawpularity-score/train/11cccac570890b0aabf7e702df5e841c.jpg,0.22,23.100584
4255,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2,../input/petfinder-pawpularity-score/train/dd778ea6119344119b94e357b614a40f.jpg,0.4,37.52779
4256,0,1,1,1,0,0,0,0,0,0,0,0,43,0,9,../input/petfinder-pawpularity-score/train/2ba808b11e2e7302c65c1142fae20328.jpg,0.43,30.785284
4257,0,1,1,1,0,0,0,0,0,0,0,0,43,0,8,../input/petfinder-pawpularity-score/train/a7b81d041b6cf7882a4567fb1ebbf633.jpg,0.43,28.478971
4258,0,1,1,1,0,0,0,0,1,1,0,0,26,1,9,../input/petfinder-pawpularity-score/train/dddd22ea08725bb0f32c17f80e2c0087.jpg,0.26,40.415085
4259,0,0,1,1,0,0,0,0,0,0,0,0,44,0,6,../input/petfinder-pawpularity-score/train/506629a51ccea9e5a5d194a4de4496e8.jpg,0.44,33.034676
4260,0,1,1,1,0,0,0,0,0,0,0,0,22,0,3,../input/petfinder-pawpularity-score/train/d6c73e0e9e99081b0e4a738f2469e3c7.jpg,0.22,25.587368
4261,0,0,1,1,0,0,0,0,0,0,0,1,54,1,8,../input/petfinder-pawpularity-score/train/c26de3ffd03a8f98a5927f2130ea9ba8.jpg,0.54,31.234354
4262,0,1,1,1,0,1,0,0,0,0,0,0,31,0,9,../input/petfinder-pawpularity-score/train/cc66d7a6a006c15e3ee3307927cc5a02.jpg,0.31,33.644318
4263,0,1,1,1,0,0,0,0,1,1,0,0,54,0,7,../input/petfinder-pawpularity-score/train/7bbb9f710fe5bb76ad8a62cc805167d9.jpg,0.54,59.219257
4264,0,1,1,0,0,0,0,0,0,0,0,0,58,1,3,../input/petfinder-pawpularity-score/train/d9ba322c3fbf962b458c3be9a2f0ffd0.jpg,0.58,37.824184
4265,0,1,1,1,0,0,0,0,0,0,0,0,57,1,4,../input/petfinder-pawpularity-score/train/1a10978f92e91f0a14ede103fbc09e29.jpg,0.57,66.78235
4266,0,0,0,1,0,0,0,0,1,0,0,0,28,0,0,../input/petfinder-pawpularity-score/train/7c8407e16da429e09750b32bcab54e7f.jpg,0.28,23.800016
4267,0,1,1,1,0,1,0,0,0,0,0,0,44,0,5,../input/petfinder-pawpularity-score/train/78c0fc23d8d4cbb116b2825891298c0f.jpg,0.44,55.766888
4268,0,1,1,1,0,0,0,0,1,1,0,0,30,1,2,../input/petfinder-pawpularity-score/train/74179c3f0a8efb4a2ccec5951c96917f.jpg,0.3,40.832447
4269,0,1,1,0,0,0,1,1,0,1,1,0,54,0,9,../input/petfinder-pawpularity-score/train/c7e08541712f1474f30bd62ef9d03e3b.jpg,0.54,26.758492
4270,1,1,1,1,0,0,0,0,0,0,0,0,34,0,5,../input/petfinder-pawpularity-score/train/880d366b63afd3ceaa3a367557a7185a.jpg,0.34,22.278002
4271,0,1,1,1,0,0,0,0,0,0,0,0,74,1,5,../input/petfinder-pawpularity-score/train/3cc2540601f4afdeecc71d0f2c84678f.jpg,0.74,78.75316
4272,0,1,1,1,0,0,0,0,1,0,0,0,37,0,5,../input/petfinder-pawpularity-score/train/a80a2983c3e2de885546dd26b4f16111.jpg,0.37,41.252197
4273,0,1,1,1,0,0,0,0,0,0,0,0,51,1,2,../input/petfinder-pawpularity-score/train/11d5914ad80403375c8e0ccd959fc08e.jpg,0.51,36.95023
4274,0,1,1,1,1,0,0,0,0,0,0,0,25,0,2,../input/petfinder-pawpularity-score/train/375d496b9862f3c77cca3bb5a0c45616.jpg,0.25,41.24886
4275,0,1,1,1,0,0,0,0,0,0,0,0,41,1,5,../input/petfinder-pawpularity-score/train/5a9e4fc702dd1886d94a40c7101aaab0.jpg,0.41,42.365494
4276,0,1,1,1,0,1,0,0,0,0,0,0,71,0,6,../input/petfinder-pawpularity-score/train/f3f55d438a3027af01e85094b04affd1.jpg,0.71,37.264313
4277,0,0,1,1,0,0,0,0,0,0,0,0,76,0,4,../input/petfinder-pawpularity-score/train/54303722a3ee3b92217f29cd231bfa6f.jpg,0.76,36.99294
4278,0,1,1,1,0,0,0,0,0,0,0,0,30,1,8,../input/petfinder-pawpularity-score/train/6a28276ae94ee222197a6fa50f0b5899.jpg,0.3,28.933498
4279,0,1,1,1,0,0,0,0,0,0,0,0,56,1,7,../input/petfinder-pawpularity-score/train/0d327ff78570bada703f8855d983712b.jpg,0.56,50.353577
4280,0,1,1,1,0,0,0,0,0,0,0,0,31,1,4,../input/petfinder-pawpularity-score/train/b2756ed9923ebf2b341573bbed20a02c.jpg,0.31,25.099379
4281,0,1,1,1,0,0,0,0,0,0,0,0,78,0,2,../input/petfinder-pawpularity-score/train/36d6524f12a2074d729575c19821c973.jpg,0.78,43.671753
4282,0,1,1,1,1,0,0,0,0,1,0,0,63,0,7,../input/petfinder-pawpularity-score/train/6b398d2e7f9b42fde4b9e5ab03d066f3.jpg,0.63,39.67854
4283,0,1,1,1,0,0,0,0,0,0,0,0,23,0,5,../input/petfinder-pawpularity-score/train/7b95421836eb0029ff757e05bb77256f.jpg,0.23,27.821592
4284,0,1,1,1,0,0,0,0,0,0,0,0,44,0,7,../input/petfinder-pawpularity-score/train/d98dc8864dd52b12793c186981234448.jpg,0.44,47.265686
4285,0,1,1,1,0,0,0,0,0,0,0,0,26,1,4,../input/petfinder-pawpularity-score/train/a2df02207c5a426ffac580dca20242ab.jpg,0.26,28.150671
4286,0,0,1,1,0,0,0,0,0,0,0,0,17,0,9,../input/petfinder-pawpularity-score/train/7b6897906f827a400070270cb1cc9a01.jpg,0.17,29.539791
4287,0,1,1,1,0,0,1,0,0,0,0,0,5,0,6,../input/petfinder-pawpularity-score/train/0cb44295fe5d7c2b4abaa02376c65b43.jpg,0.05,23.364126
4288,0,1,1,1,0,0,1,0,0,0,0,0,53,0,2,../input/petfinder-pawpularity-score/train/b55e74c7900d6b9ffed4507578c777ff.jpg,0.53,40.256927
4289,0,1,1,1,0,0,0,0,0,0,0,0,17,1,2,../input/petfinder-pawpularity-score/train/8185f46097e0c9e56f82e14dc6cd6b51.jpg,0.17,53.56456
4290,0,1,1,1,0,0,0,0,0,0,0,0,26,1,2,../input/petfinder-pawpularity-score/train/55a2b1bf4ea8bd1c368f8763bcd45d31.jpg,0.26,27.842173
4291,0,1,1,1,0,0,0,0,0,0,0,0,29,0,9,../input/petfinder-pawpularity-score/train/5289678f2323e8ed782b7603e4a16289.jpg,0.29,33.80664
4292,0,1,1,0,0,0,0,0,0,0,0,0,40,0,6,../input/petfinder-pawpularity-score/train/39faff3e3e8e6e9fb760243f1189629d.jpg,0.4,29.904198
4293,0,1,1,0,0,0,1,1,1,1,1,0,36,0,5,../input/petfinder-pawpularity-score/train/d6ad770f2983a69790ab6b5062260266.jpg,0.36,40.63639
4294,0,1,1,1,0,0,0,0,0,0,0,0,32,1,7,../input/petfinder-pawpularity-score/train/c4b28fea00bb41d256527bd4ce79842c.jpg,0.32,30.766699
4295,0,1,1,0,0,0,0,1,0,0,1,0,8,2,3,../input/petfinder-pawpularity-score/train/39a3b3e56259e11daf4acbb932fac0c2.jpg,0.08,27.944555
4296,0,0,0,0,1,0,0,0,1,0,0,0,41,2,0,../input/petfinder-pawpularity-score/train/b19a4dbba4906138f2d76d5210ccc2cf.jpg,0.41,60.992718
4297,0,1,1,1,0,0,0,0,0,0,0,0,29,0,6,../input/petfinder-pawpularity-score/train/286bbae8aa07f17c5fdc3f79b56215c5.jpg,0.29,42.55193
4298,0,1,1,1,0,0,0,0,0,0,0,0,63,1,8,../input/petfinder-pawpularity-score/train/dc185938e5d1931c5cd7ea442fbbbbc6.jpg,0.63,27.631357
4299,0,1,1,1,0,0,0,0,0,0,0,0,30,0,9,../input/petfinder-pawpularity-score/train/12616831e95e42e791fa91cf3baf9475.jpg,0.3,39.186417
4300,0,1,1,1,0,0,0,0,0,0,0,0,23,1,9,../input/petfinder-pawpularity-score/train/9753e8d29c7375637d8e65b66ceb7b64.jpg,0.23,25.054672
4301,0,1,1,1,0,0,0,0,0,0,0,0,31,0,2,../input/petfinder-pawpularity-score/train/9bd2e9de14f08a2804992c22e4fbd5c1.jpg,0.31,43.733223
4302,0,1,1,0,0,1,0,0,0,0,0,0,63,1,4,../input/petfinder-pawpularity-score/train/f7e44a86e5acb948a04bc9ac1dc91b98.jpg,0.63,57.336193
4303,0,1,1,1,0,0,0,0,0,0,0,0,29,0,7,../input/petfinder-pawpularity-score/train/bacb66a9d254e21053d484a457e1e502.jpg,0.29,44.08798
